Date,History,Date01,Sim#01,Date02,Sim#02,Date03,Sim#03,Date04,Sim#04,Date,Sim#05,Date,Sim#06,Date,Sim#07,Date,Sim#08,Date,Sim#09,Date,Sim#10,Date,Sim#11,Date,Sim#12,Date,Sim#13,Date,Sim#14,Date,Sim#15,Date,Sim#16,Date,Sim#17,Date,Sim#18,Date,Sim#19,Date,Sim#20,Date,Sim#21,Date,Sim#22,Date,Sim#23,Date,Sim#24,Date,Sim#25,Date,Sim#26,Date,Sim#27,Date,Sim#28,Date,Sim#29,Date,Sim#30
38845.5,282.6304626,38845.5,152.6204498,38845.5,310.8935089,38845.5,347.6354691,38845.5,276.9778533,38845.5,186.5361053,38845.5,251.5411118,38845.5,226.1043701,38845.5,339.1565552,38845.5,344.8091644,38845.5,316.5461182,38845.5,141.3152313,38845.5,346.5049472,38845.5,333.5039459,38845.5,197.8413239,38845.5,322.1987274,38845.5,345.3744254,38845.5,353.2880783,38845.5,350.4617737,38845.5,169.5782776,38845.5,423.945694,38845.5,203.4939331,38845.5,357.6688505,38845.5,356.1143829,38845.5,155.4467545,38845.5,351.874926,38845.5,357.5275352,38845.5,299.5882904,38845.5,79.13652954,38845.5,327.8513367,38845.5,254.3674164
38853.375,282.3775635,38853.375,152.4838843,38853.375,310.6153198,38853.375,347.3244031,38853.375,276.7300122,38853.375,186.3691919,38853.375,251.3160315,38853.375,225.9020508,38853.375,338.8530762,38853.375,344.5006274,38853.375,316.2628711,38853.375,141.1887817,38853.375,346.1948928,38853.375,333.2055249,38853.375,197.6642944,38853.375,321.9104224,38853.375,345.0653826,38853.375,352.9719543,38853.375,350.1481787,38853.375,169.4265381,38853.375,423.5663452,38853.375,203.3118457,38853.375,357.3488066,38853.375,355.79573,38853.375,155.3076599,38853.375,351.5600665,38853.375,357.2076178,38853.375,299.3202173,38853.375,79.06571777,38853.375,327.5579736,38853.375,254.1398071
38861.1875,282.111145,38861.1875,152.3400183,38861.1875,310.3222595,38861.1875,346.9967084,38861.1875,276.4689221,38861.1875,186.1933557,38861.1875,251.0789191,38861.1875,225.688916,38861.1875,338.533374,38861.1875,344.1755969,38861.1875,315.9644824,38861.1875,141.0555725,38861.1875,345.8682638,38861.1875,332.8911511,38861.1875,197.4778015,38861.1875,321.6067053,38861.1875,344.7398192,38861.1875,352.6389313,38861.1875,349.8178198,38861.1875,169.266687,38861.1875,423.1667175,38861.1875,203.1200244,38861.1875,357.011654,38861.1875,355.4600427,38861.1875,155.1611298,38861.1875,351.2283755,38861.1875,356.8705984,38861.1875,299.0378137,38861.1875,78.99112061,38861.1875,327.2489282,38861.1875,253.9000305
38869,281.829895,38869,152.1881433,38869,310.0128845,38869,346.6507709,38869,276.1932971,38869,186.0077307,38869,250.8286066,38869,225.463916,38869,338.195874,38869,343.8324719,38869,315.6494824,38869,140.9149475,38869,345.5234513,38869,332.5592761,38869,197.2809265,38869,321.2860803,38869,344.3961317,38869,352.2873688,38869,349.4690698,38869,169.097937,38869,422.7448425,38869,202.9175244,38869,356.6557321,38869,355.1056677,38869,155.0064423,38869,350.8782193,38869,356.5148172,38869,298.7396887,38869,78.91237061,38869,326.9226782,38869,253.6469055
38878.76563,281.1536255,38878.76563,151.8229578,38878.76563,309.268988,38878.76563,345.8189594,38878.76563,275.530553,38878.76563,185.5613928,38878.76563,250.2267267,38878.76563,224.9229004,38878.76563,337.3843506,38878.76563,343.0074231,38878.76563,314.8920605,38878.76563,140.5768127,38878.76563,344.6943448,38878.76563,331.7612781,38878.76563,196.8075378,38878.76563,320.5151331,38878.76563,343.5697303,38878.76563,351.4420319,38878.76563,348.6304956,38878.76563,168.6921753,38878.76563,421.7304382,38878.76563,202.4306104,38878.76563,355.7999131,38878.76563,354.2535681,38878.76563,154.634494,38878.76563,350.0362637,38878.76563,355.6593362,38878.76563,298.022843,38878.76563,78.72301514,38878.76563,326.1382056,38878.76563,253.0382629
38888.76563,280.514801,38888.76563,151.4779926,38888.76563,308.5662811,38888.76563,345.0332053,38888.76563,274.904505,38888.76563,185.1397687,38888.76563,249.6581729,38888.76563,224.4118408,38888.76563,336.6177612,38888.76563,342.2280573,38888.76563,314.1765771,38888.76563,140.2574005,38888.76563,343.9111461,38888.76563,331.0074652,38888.76563,196.3603607,38888.76563,319.7868732,38888.76563,342.7890869,38888.76563,350.6435013,38888.76563,347.8383533,38888.76563,168.3088806,38888.76563,420.7722015,38888.76563,201.9706567,38888.76563,354.9914807,38888.76563,353.4486493,38888.76563,154.2831406,38888.76563,349.2409273,38888.76563,354.8512233,38888.76563,297.3456891,38888.76563,78.54414429,38888.76563,325.3971692,38888.76563,252.4633209
38893.88281,280.1969299,38893.88281,151.3063422,38893.88281,308.2166229,38893.88281,344.6422238,38893.88281,274.5929913,38893.88281,184.9299738,38893.88281,249.3752676,38893.88281,224.1575439,38893.88281,336.2363159,38893.88281,341.8402545,38893.88281,313.8205615,38893.88281,140.098465,38893.88281,343.5214361,38893.88281,330.6323773,38893.88281,196.137851,38893.88281,319.4245001,38893.88281,342.4006484,38893.88281,350.2461624,38893.88281,347.4441931,38893.88281,168.118158,38893.88281,420.2953949,38893.88281,201.7417896,38893.88281,354.5892148,38893.88281,353.0481317,38893.88281,154.1083115,38893.88281,348.8451778,38893.88281,354.4491164,38893.88281,297.0087457,38893.88281,78.45514038,38893.88281,325.0284387,38893.88281,252.1772369
38899,279.8859558,38899,151.1384161,38899,307.8745514,38899,344.2597256,38899,274.2882367,38899,184.7247308,38899,249.0985007,38899,223.9087646,38899,335.863147,38899,341.4608661,38899,313.4722705,38899,139.9429779,38899,343.1401818,38899,330.2654279,38899,195.9201691,38899,319.0699896,38899,342.020638,38899,349.8574448,38899,347.0585852,38899,167.9315735,38899,419.8289337,38899,201.5178882,38899,354.1956771,38899,352.6563043,38899,153.9372757,38899,348.458015,38899,354.0557341,38899,296.6791132,38899,78.36806763,38899,324.6677087,38899,251.8973602
38905.39648,279.2692871,38905.39648,150.805415,38905.39648,307.1962158,38905.39648,343.5012231,38905.39648,273.6839014,38905.39648,184.3177295,38905.39648,248.5496655,38905.39648,223.4154297,38905.39648,335.1231445,38905.39648,340.7085303,38905.39648,312.7816016,38905.39648,139.6346436,38905.39648,342.384146,38905.39648,329.5377588,38905.39648,195.488501,38905.39648,318.3669873,38905.39648,341.2670688,38905.39648,349.0866089,38905.39648,346.293916,38905.39648,167.5615723,38905.39648,418.9039307,38905.39648,201.0738867,38905.39648,353.4152828,38905.39648,351.8793018,38905.39648,153.5981079,38905.39648,347.6902625,38905.39648,353.2756482,38905.39648,296.0254443,38905.39648,78.19540039,38905.39648,323.952373,38905.39648,251.3423584
38913.39209,278.5088196,38913.39209,150.3947626,38913.39209,306.3597015,38913.39209,342.5658481,38913.39209,272.9386432,38913.39209,183.8158209,38913.39209,247.8728494,38913.39209,222.8070557,38913.39209,334.2105835,38913.39209,339.7807599,38913.39209,311.9298779,38913.39209,139.2544098,38913.39209,341.4518128,38913.39209,328.6404071,38913.39209,194.9561737,38913.39209,317.5000543,38913.39209,340.3377775,38913.39209,348.1360245,38913.39209,345.3509363,38913.39209,167.1052917,38913.39209,417.7632294,38913.39209,200.5263501,38913.39209,352.4529112,38913.39209,350.9211127,38913.39209,153.1798508,38913.39209,346.7434804,38913.39209,352.3136568,38913.39209,295.2193488,38913.39209,77.98246948,38913.39209,323.0702307,38913.39209,250.6579376
38921.69604,277.7430725,38921.69604,149.9812592,38921.69604,305.5173798,38921.69604,341.6239792,38921.69604,272.1882111,38921.69604,183.3104279,38921.69604,247.1913345,38921.69604,222.194458,38921.69604,333.291687,38921.69604,338.8465485,38921.69604,311.0722412,38921.69604,138.8715363,38921.69604,340.5130069,38921.69604,327.7368256,38921.69604,194.4201508,38921.69604,316.6271027,38921.69604,339.4020346,38921.69604,347.1788406,38921.69604,344.4014099,38921.69604,166.6458435,38921.69604,416.6146088,38921.69604,199.9750122,38921.69604,351.4838583,38921.69604,349.9562714,38921.69604,152.7586899,38921.69604,345.7901253,38921.69604,351.3449867,38921.69604,294.4076569,38921.69604,77.7680603,38921.69604,322.1819641,38921.69604,249.9687653
38930,277.0037231,38930,149.5820105,38930,304.7040955,38930,340.7145795,38930,271.4636486,38930,182.8224573,38930,246.5333136,38930,221.6029785,38930,332.4044678,38930,337.9445422,38930,310.2441699,38930,138.5018616,38930,339.6065646,38930,326.8643933,38930,193.9026062,38930,315.7842444,38930,338.4985497,38930,346.2546539,38930,343.4846167,38930,166.2022339,38930,415.5055847,38930,199.4426807,38930,350.5482116,38930,349.0246912,38930,152.3520477,38930,344.8696353,38930,350.4097098,38930,293.6239465,38930,77.56104248,38930,321.3243188,38930,249.3033508
38937,276.394989,38937,149.2532941,38937,304.0344879,38937,339.9658365,38937,270.8670892,38937,182.4206927,38937,245.9915402,38937,221.1159912,38937,331.6739868,38937,337.2018866,38937,309.5623877,38937,138.1974945,38937,338.8602565,38937,326.146087,38937,193.4764923,38937,315.0902875,38937,337.7546766,38937,345.4937363,38937,342.7297864,38937,165.8369934,38937,414.5924835,38937,199.0043921,38937,349.7778586,38937,348.2576862,38937,152.017244,38937,344.1117613,38937,349.6396611,38937,292.9786884,38937,77.39059692,38937,320.6181873,38937,248.7554901
38944,275.8477173,38944,148.9577673,38944,303.432489,38944,339.2926923,38944,270.330763,38944,182.0594934,38944,245.5044684,38944,220.6781738,38944,331.0172607,38944,336.5342151,38944,308.9494434,38944,137.9238586,38944,338.1893014,38944,325.5003064,38944,193.0934021,38944,314.4663977,38944,337.0859105,38944,344.8096466,38944,342.0511694,38944,165.5086304,38944,413.7715759,38944,198.6103564,38944,349.0852862,38944,347.5681238,38944,151.7162445,38944,343.430408,38944,348.9473624,38944,292.3985803,38944,77.23736084,38944,319.9833521,38944,248.2629456
38945,275.7726135,38945,148.9172113,38945,303.3498749,38945,339.2003146,38945,270.2571612,38945,182.0099249,38945,245.437626,38945,220.6180908,38945,330.9271362,38945,336.4425885,38945,308.8653271,38945,137.8863068,38945,338.0972242,38945,325.411684,38945,193.0408295,38945,314.3807794,38945,336.9941337,38945,344.7157669,38945,341.9580408,38945,165.4635681,38945,413.6589203,38945,198.5562817,38945,348.9902424,38945,347.473493,38945,151.6749374,38945,343.3369038,38945,348.8523561,38945,292.3189703,38945,77.21633179,38945,319.8962317,38945,248.1953522
38946.25,275.6751404,38946.25,148.8645758,38946.25,303.2426544,38946.25,339.0804227,38946.25,270.1616376,38946.25,181.9455927,38946.25,245.3508749,38946.25,220.5401123,38946.25,330.8101685,38946.25,336.3236713,38946.25,308.7561572,38946.25,137.8375702,38946.25,337.9777221,38946.25,325.2966656,38946.25,192.9725983,38946.25,314.26966,38946.25,336.8750215,38946.25,344.5939255,38946.25,341.8371741,38946.25,165.4050842,38946.25,413.5127106,38946.25,198.4861011,38946.25,348.8668902,38946.25,347.3506769,38946.25,151.6213272,38946.25,343.2155498,38946.25,348.7290526,38946.25,292.2156488,38946.25,77.18903931,38946.25,319.7831628,38946.25,248.1076263
38947.8125,275.5545654,38947.8125,148.7994653,38947.8125,303.110022,38947.8125,338.9321155,38947.8125,270.0434741,38947.8125,181.8660132,38947.8125,245.2435632,38947.8125,220.4436523,38947.8125,330.6654785,38947.8125,336.1765698,38947.8125,308.6211133,38947.8125,137.7772827,38947.8125,337.8298972,38947.8125,325.1543872,38947.8125,192.8881958,38947.8125,314.1322046,38947.8125,336.727679,38947.8125,344.4432068,38947.8125,341.6876611,38947.8125,165.3327393,38947.8125,413.3318481,38947.8125,198.3992871,38947.8125,348.7143026,38947.8125,347.1987524,38947.8125,151.555011,38947.8125,343.065434,38947.8125,348.5765253,38947.8125,292.0878394,38947.8125,77.15527832,38947.8125,319.6432959,38947.8125,247.9991089
38949.76563,275.4069214,38949.76563,148.7197375,38949.76563,302.9476135,38949.76563,338.7505133,38949.76563,269.898783,38949.76563,181.7685681,38949.76563,245.11216,38949.76563,220.3255371,38949.76563,330.4883057,38949.76563,335.9964441,38949.76563,308.455752,38949.76563,137.7034607,38949.76563,337.6488856,38949.76563,324.9801672,38949.76563,192.784845,38949.76563,313.9638904,38949.76563,336.5472579,38949.76563,344.2586517,38949.76563,341.5045825,38949.76563,165.2441528,38949.76563,413.1103821,38949.76563,198.2929834,38949.76563,348.527459,38949.76563,347.0127209,38949.76563,151.4738068,38949.76563,342.8816171,38949.76563,348.3897556,38949.76563,291.9313367,38949.76563,77.11393799,38949.76563,319.4720288,38949.76563,247.8662292
38952.20703,275.2266235,38952.20703,148.6223767,38952.20703,302.7492859,38952.20703,338.5287469,38952.20703,269.722091,38952.20703,181.6495715,38952.20703,244.9516949,38952.20703,220.1812988,38952.20703,330.2719482,38952.20703,335.7764807,38952.20703,308.2538184,38952.20703,137.6133118,38952.20703,337.4278405,38952.20703,324.7674158,38952.20703,192.6586365,38952.20703,313.7583508,38952.20703,336.326934,38952.20703,344.0332794,38952.20703,341.2810132,38952.20703,165.1359741,38952.20703,412.8399353,38952.20703,198.1631689,38952.20703,348.2992921,38952.20703,346.7855457,38952.20703,151.3746429,38952.20703,342.6571463,38952.20703,348.1616788,38952.20703,291.7402209,38952.20703,77.06345459,38952.20703,319.2628833,38952.20703,247.7039612
38955.25879,275.0073547,38955.25879,148.5039716,38955.25879,302.5080902,38955.25879,338.2590463,38955.25879,269.5072076,38955.25879,181.5048541,38955.25879,244.7565457,38955.25879,220.0058838,38955.25879,330.0088257,38955.25879,335.5089728,38955.25879,308.0082373,38955.25879,137.5036774,38955.25879,337.1590169,38955.25879,324.5086786,38955.25879,192.5051483,38955.25879,313.5083844,38955.25879,336.0589875,38955.25879,343.7591934,38955.25879,341.0091199,38955.25879,165.0044128,38955.25879,412.5110321,38955.25879,198.0052954,38955.25879,348.0218074,38955.25879,346.509267,38955.25879,151.2540451,38955.25879,342.3841566,38955.25879,347.8843037,38955.25879,291.507796,38955.25879,77.00205933,38955.25879,319.0085315,38955.25879,247.5066193
38958.12939,274.8056335,38958.12939,148.3950421,38958.12939,302.2861969,38958.12939,338.0109293,38958.12939,269.3095208,38958.12939,181.3717181,38958.12939,244.5770139,38958.12939,219.8445068,38958.12939,329.7667603,38958.12939,335.2628729,38958.12939,307.7823096,38958.12939,137.4028168,38958.12939,336.9117067,38958.12939,324.2706476,38958.12939,192.3639435,38958.12939,313.2784222,38958.12939,335.8124842,38958.12939,343.5070419,38958.12939,340.7589856,38958.12939,164.8833801,38958.12939,412.2084503,38958.12939,197.8600562,38958.12939,347.7665293,38958.12939,346.2550983,38958.12939,151.1430984,38958.12939,342.1330138,38958.12939,347.6291264,38958.12939,291.2939716,38958.12939,76.94557739,38958.12939,318.7745349,38958.12939,247.3250702
38961,274.6078186,38961,148.288222,38961,302.0686005,38961,337.7676169,38961,269.1156622,38961,181.2411603,38961,244.4009586,38961,219.6862549,38961,329.5293823,38961,335.0215387,38961,307.5607568,38961,137.3039093,38961,336.6691856,38961,324.037226,38961,192.225473,38961,313.0529132,38961,335.5707543,38961,343.2597733,38961,340.5136951,38961,164.7646912,38961,411.9117279,38961,197.7176294,38961,347.5161944,38961,346.0058514,38961,151.0343002,38961,341.8867342,38961,347.3788905,38961,291.0842877,38961,76.89018921,38961,318.5450696,38961,247.1470367
38964.58838,274.4212646,38964.58838,148.1874829,38964.58838,301.8633911,38964.58838,337.5381555,38964.58838,268.9328393,38964.58838,181.1180347,38964.58838,244.2349255,38964.58838,219.5370117,38964.58838,329.3055176,38964.58838,334.7939429,38964.58838,307.3518164,38964.58838,137.2106323,38964.58838,336.4404705,38964.58838,323.8170923,38964.58838,192.0948853,38964.58838,312.8402417,38964.58838,335.3427854,38964.58838,343.0265808,38964.58838,340.2823682,38964.58838,164.6527588,38964.58838,411.631897,38964.58838,197.5833105,38964.58838,347.2801104,38964.58838,345.7707935,38964.58838,150.9316956,38964.58838,341.6544745,38964.58838,347.1428998,38964.58838,290.8865405,38964.58838,76.8379541,38964.58838,318.328667,38964.58838,246.9791382
38968.35596,274.2341614,38968.35596,148.0864471,38968.35596,301.6575775,38968.35596,337.3080185,38968.35596,268.7494782,38968.35596,180.9945465,38968.35596,244.0684036,38968.35596,219.3873291,38968.35596,329.0809937,38968.35596,334.5656769,38968.35596,307.1422607,38968.35596,137.1170807,38968.35596,336.2110818,38968.35596,323.5963104,38968.35596,191.963913,38968.35596,312.626944,38968.35596,335.1141452,38968.35596,342.7927017,38968.35596,340.0503601,38968.35596,164.5404968,38968.35596,411.3512421,38968.35596,197.4485962,38968.35596,347.0433312,38968.35596,345.5350433,38968.35596,150.8287888,38968.35596,341.4215309,38968.35596,346.9062141,38968.35596,290.6882111,38968.35596,76.78556519,38968.35596,318.1116272,38968.35596,246.8107452
38971.17798,274.098999,38971.17798,148.0134595,38971.17798,301.5088989,38971.17798,337.1417688,38971.17798,268.617019,38971.17798,180.9053394,38971.17798,243.9481091,38971.17798,219.2791992,38971.17798,328.9187988,38971.17798,334.4007788,38971.17798,306.9908789,38971.17798,137.0494995,38971.17798,336.0453728,38971.17798,323.4368188,38971.17798,191.8692993,38971.17798,312.4728589,38971.17798,334.9489768,38971.17798,342.6237488,38971.17798,339.8827588,38971.17798,164.4593994,38971.17798,411.1484985,38971.17798,197.3512793,38971.17798,346.8722833,38971.17798,345.3647388,38971.17798,150.7544495,38971.17798,341.2532538,38971.17798,346.7352338,38971.17798,290.544939,38971.17798,76.74771973,38971.17798,317.9548389,38971.17798,246.6890991
38974,273.9682617,38974,147.9428613,38974,301.3650879,38974,336.9809619,38974,268.4888965,38974,180.8190527,38974,243.8317529,38974,219.1746094,38974,328.7619141,38974,334.2412793,38974,306.8444531,38974,136.9841309,38974,335.8850889,38974,323.2825488,38974,191.7777832,38974,312.3238184,38974,334.7892158,38974,342.4603271,38974,339.7206445,38974,164.380957,38974,410.9523926,38974,197.2571484,38974,346.7068352,38974,345.2000098,38974,150.6825439,38974,341.0904858,38974,346.5698511,38974,290.4063574,38974,76.71111328,38974,317.8031836,38974,246.5714355
38977.52759,273.8625793,38977.52759,147.8857928,38977.52759,301.2488373,38977.52759,336.8509726,38977.52759,268.3853277,38977.52759,180.7493024,38977.52759,243.7376956,38977.52759,219.0900635,38977.52759,328.6350952,38977.52759,334.1123468,38977.52759,306.7260889,38977.52759,136.9312897,38977.52759,335.7555223,38977.52759,323.1578436,38977.52759,191.7038055,38977.52759,312.2033405,38977.52759,334.660072,38977.52759,342.3282242,38977.52759,339.5895984,38977.52759,164.3175476,38977.52759,410.793869,38977.52759,197.1810571,38977.52759,346.5730942,38977.52759,345.06685,38977.52759,150.6244186,38977.52759,340.9589113,38977.52759,346.4361629,38977.52759,290.2943341,38977.52759,76.68152222,38977.52759,317.680592,38977.52759,246.4763214
