Date,History,Date00,REF,Date01,Sim#01,Date02,Sim#02,Date03,Sim#03,Date04,Sim#04,Date,Sim#05,Date,Sim#06,Date,Sim#07,Date,Sim#08,Date,Sim#09,Date,Sim#10,Date,Sim#11,Date,Sim#12,Date,Sim#13,Date14,Sim#14,Date,Sim#15,Date,Sim#16,Date,Sim#17,Date,Sim#18,Date,Sim#19,Date,Sim#20,Date,Sim#21,Date,Sim#22,Date,Sim#23,Date,Sim#24,Date,Sim#25,Date,Sim#26,Date,Sim#27,Date,Sim#28,Date,Sim#29,Date,Sim#30
38832,69545064,38832,48681544.8,38832,37554334.56,38832,76499570.4,38832,85540428.72,38832,66067810.8,38832,45899742.24,38832,61895106.96,38832,55636051.2,38832,83454076.8,38832,84844978.08,38832,77890471.68,38832,34772532,38832,85262248.46,38832,82063175.52,38832,64889888,38832,79281372.96,38832,84984068.21,38832,86931330,38832,86235879.36,38832,41727038.4,38832,104317596,38832,50072446.08,38832,88009278.49,38832,87626780.64,38832,38249785.2,38832,86583604.68,38832,87974505.96,38832,70935965.28,38832,52158798,38832,80672274.24,38832,62590557.6
38838,69646032,38838,48752222.4,38838,37608857.28,38838,76610635.2,38838,85664619.36,38838,66163730.4,38838,45966381.12,38838,61984968.48,38838,55716825.6,38838,83575238.4,38838,84968159.04,38838,78003555.84,38838,34823016,38838,85386035.23,38838,82182317.76,38838,64979468,38838,79396476.48,38838,85107451.1,38838,87057540,38838,86361079.68,38838,41787619.2,38838,104469048,38838,50145143.04,38838,88137053.5,38838,87754000.32,38838,38305317.6,38838,86709309.84,38838,88102230.48,38838,71038952.64,38838,52234524,38838,80789397.12,38838,62681428.8
38845.5,69764808,38845.5,48835365.6,38845.5,37672996.32,38845.5,76741288.8,38845.5,85810713.84,38845.5,66276567.6,38845.5,46044773.28,38845.5,62090679.12,38845.5,55811846.4,38845.5,83717769.6,38845.5,85113065.76,38845.5,78136584.96,38845.5,34882404,38845.5,85531654.61,38845.5,82322473.44,38845.5,65089080,38845.5,79531881.12,38845.5,85252595.38,38845.5,87206010,38845.5,86508361.92,38845.5,41858884.8,38845.5,104647212,38845.5,50230661.76,38845.5,88287364.52,38845.5,87903658.08,38845.5,38370644.4,38845.5,86857185.96,38845.5,88252482.12,38845.5,71160104.16,38845.5,52323606,38845.5,80927177.28,38845.5,62788327.2
38853.375,69889528,38853.375,48922669.6,38853.375,37740345.12,38853.375,76878480.8,38853.375,85964119.44,38853.375,66395051.6,38853.375,46127088.48,38853.375,62201679.92,38853.375,55911622.4,38853.375,83867433.6,38853.375,85265224.16,38853.375,78276271.36,38853.375,34944764,38853.375,85684561.33,38853.375,82469643.04,38853.375,65202304,38853.375,79674061.92,38853.375,85405003.22,38853.375,87361910,38853.375,86663014.72,38853.375,41933716.8,38853.375,104834292,38853.375,50320460.16,38853.375,88445197.68,38853.375,88060805.28,38853.375,38439240.4,38853.375,87012462.36,38853.375,88410252.92,38853.375,71287318.56,38853.375,52417146,38853.375,81071852.48,38853.375,62900575.2
38861.1875,70013256,38861.1875,49009279.2,38861.1875,37807158.24,38861.1875,77014581.6,38861.1875,86116304.88,38861.1875,66512593.2,38861.1875,46208748.96,38861.1875,62311797.84,38861.1875,56010604.8,38861.1875,84015907.2,38861.1875,85416172.32,38861.1875,78414846.72,38861.1875,35006628,38861.1875,85836251.86,38861.1875,82615642.08,38861.1875,65312756,38861.1875,79815111.84,38861.1875,85556198.83,38861.1875,87516570,38861.1875,86816437.44,38861.1875,42007953.6,38861.1875,105019884,38861.1875,50409544.32,38861.1875,88601775.47,38861.1875,88216702.56,38861.1875,38507290.8,38861.1875,87166503.72,38861.1875,88566768.84,38861.1875,71413521.12,38861.1875,52509942,38861.1875,81215376.96,38861.1875,63011930.4
38869,70136984,38869,49095888.8,38869,37873971.36,38869,77150682.4,38869,86268490.32,38869,66630134.8,38869,46290409.44,38869,62421915.76,38869,56109587.2,38869,84164380.8,38869,85567120.48,38869,78553422.08,38869,35068492,38869,85987942.38,38869,82761641.12,38869,65421296,38869,79956161.76,38869,85707394.45,38869,87671230,38869,86969860.16,38869,42082190.4,38869,105205476,38869,50498628.48,38869,88758353.25,38869,88372599.84,38869,38575341.2,38869,87320545.08,38869,88723284.76,38869,71539723.68,38869,52602738,38869,81358901.44,38869,63123285.6
38878.76563,70273840,38878.76563,49191688,38878.76563,37947873.6,38878.76563,77301224,38878.76563,86436823.2,38878.76563,66760148,38878.76563,46380734.4,38878.76563,62543717.6,38878.76563,56219072,38878.76563,84328608,38878.76563,85734084.8,38878.76563,78706700.8,38878.76563,35136920,38878.76563,86155727.84,38878.76563,82923131.2,38878.76563,65551012,38878.76563,80112177.6,38878.76563,85874632.48,38878.76563,87842300,38878.76563,87139561.6,38878.76563,42164304,38878.76563,105410760,38878.76563,50597164.8,38878.76563,88931544.52,38878.76563,88545038.4,38878.76563,38650612,38878.76563,87490930.8,38878.76563,88896407.6,38878.76563,71679316.8,38878.76563,52705380,38878.76563,81517654.4,38878.76563,63246456
38888.76563,70413976,38888.76563,49289783.2,38888.76563,38023547.04,38888.76563,77455373.6,38888.76563,86609190.48,38888.76563,66893277.2,38888.76563,46473224.16,38888.76563,62668438.64,38888.76563,56331180.8,38888.76563,84496771.2,38888.76563,85905050.72,38888.76563,78863653.12,38888.76563,35206988,38888.76563,86327534.58,38888.76563,83088491.68,38888.76563,65681020,38888.76563,80271932.64,38888.76563,86045878.67,38888.76563,88017470,38888.76563,87313330.24,38888.76563,42248385.6,38888.76563,105620964,38888.76563,50698062.72,38888.76563,89108886.63,38888.76563,88721609.76,38888.76563,38727686.8,38888.76563,87665400.12,38888.76563,89073679.64,38888.76563,71822255.52,38888.76563,52810482,38888.76563,81680212.16,38888.76563,63372578.4
38893.88281,70485688,38893.88281,49339981.6,38893.88281,38062271.52,38893.88281,77534256.8,38893.88281,86697396.24,38893.88281,66961403.6,38893.88281,46520554.08,38893.88281,62732262.32,38893.88281,56388550.4,38893.88281,84582825.6,38893.88281,85992539.36,38893.88281,78943970.56,38893.88281,35242844,38893.88281,86415453.49,38893.88281,83173111.84,38893.88281,65746812,38893.88281,80353684.32,38893.88281,86133510.74,38893.88281,88107110,38893.88281,87402253.12,38893.88281,42291412.8,38893.88281,105728532,38893.88281,50749695.36,38893.88281,89199638.16,38893.88281,88811966.88,38893.88281,38767128.4,38893.88281,87754681.56,38893.88281,89164395.32,38893.88281,71895401.76,38893.88281,52864266,38893.88281,81763398.08,38893.88281,63437119.2
38899,70557400,38899,49390180,38899,38100996,38899,77613140,38899,86785602,38899,67029530,38899,46567884,38899,62796086,38899,56445920,38899,84668880,38899,86080028,38899,79024288,38899,35278700,38899,86503372.4,38899,83257732,38899,65811832,38899,80435436,38899,86221142.8,38899,88196750,38899,87491176,38899,42334440,38899,105836100,38899,50801328,38899,89290389.7,38899,88902324,38899,38806570,38899,87843963,38899,89255111,38899,71968548,38899,52918050,38899,81846584,38899,63501660
38905.39648,70646688,38905.39648,49452681.6,38905.39648,38149211.52,38905.39648,77711356.8,38905.39648,86895426.24,38905.39648,67114353.6,38905.39648,46626814.08,38905.39648,62875552.32,38905.39648,56517350.4,38905.39648,84776025.6,38905.39648,86188959.36,38905.39648,79124290.56,38905.39648,35323344,38905.39648,86612839.49,38905.39648,83363091.84,38905.39648,65891980,38905.39648,80537224.32,38905.39648,86330252.74,38905.39648,88308360,38905.39648,87601893.12,38905.39648,42388012.8,38905.39648,105970032,38905.39648,50865615.36,38905.39648,89403383.66,38905.39648,89014826.88,38905.39648,38855678.4,38905.39648,87955126.56,38905.39648,89368060.32,38905.39648,72059621.76,38905.39648,52985016,38905.39648,81950158.08,38905.39648,63582019.2
38913.39209,70758296,38913.39209,49530807.2,38913.39209,38209479.84,38913.39209,77834125.6,38913.39209,87032704.08,38913.39209,67220381.2,38913.39209,46700475.36,38913.39209,62974883.44,38913.39209,56606636.8,38913.39209,84909955.2,38913.39209,86325121.12,38913.39209,79249291.52,38913.39209,35379148,38913.39209,86749670.9,38913.39209,83494789.28,38913.39209,65990148,38913.39209,80664457.44,38913.39209,86466637.71,38913.39209,88447870,38913.39209,87740287.04,38913.39209,42454977.6,38913.39209,106137444,38913.39209,50945973.12,38913.39209,89544623.59,38913.39209,89155452.96,38913.39209,38917062.8,38913.39209,88094078.52,38913.39209,89509244.44,38913.39209,72173461.92,38913.39209,53068722,38913.39209,82079623.36,38913.39209,63682466.4
38921.69604,70874208,38921.69604,49611945.6,38921.69604,38272072.32,38921.69604,77961628.8,38921.69604,87175275.84,38921.69604,67330497.6,38921.69604,46776977.28,38921.69604,63078045.12,38921.69604,56699366.4,38921.69604,85049049.6,38921.69604,86466533.76,38921.69604,79379112.96,38921.69604,35437104,38921.69604,86891779.01,38921.69604,83631565.44,38921.69604,66089848,38921.69604,80796597.12,38921.69604,86608282.18,38921.69604,88592760,38921.69604,87884017.92,38921.69604,42524524.8,38921.69604,106311312,38921.69604,51029429.76,38921.69604,89691310.22,38921.69604,89301502.08,38921.69604,38980814.4,38921.69604,88238388.96,38921.69604,89655873.12,38921.69604,72291692.16,38921.69604,53155656,38921.69604,82214081.28,38921.69604,63786787.2
38930,70990120,38930,49693084,38930,38334664.8,38930,78089132,38930,87317847.6,38930,67440614,38930,46853479.2,38930,63181206.8,38930,56792096,38930,85188144,38930,86607946.4,38930,79508934.4,38930,35495060,38930,87033887.12,38930,83768341.6,38930,66187292,38930,80928736.8,38930,86749926.64,38930,88737650,38930,88027748.8,38930,42594072,38930,106485180,38930,51112886.4,38930,89837996.86,38930,89447551.2,38930,39044566,38930,88382699.4,38930,89802501.8,38930,72409922.4,38930,53242590,38930,82348539.2,38930,63891108
38937,71088376,38937,49761863.2,38937,38387723.04,38937,78197213.6,38937,87438702.48,38937,67533957.2,38937,46918328.16,38937,63268654.64,38937,56870700.8,38937,85306051.2,38937,86727818.72,38937,79618981.12,38937,35544188,38937,87154348.98,38937,83884283.68,38937,66269580,38937,81040748.64,38937,86869995.47,38937,88860470,38937,88149586.24,38937,42653025.6,38937,106632564,38937,51183630.72,38937,89962339.83,38937,89571353.76,38937,39098606.8,38937,88505028.12,38937,89926795.64,38937,72510143.52,38937,53316282,38937,82462516.16,38937,63979538.4
38944,71186640,38944,49830648,38944,38440785.6,38944,78305304,38944,87559567.2,38944,67627308,38944,46983182.4,38944,63356109.6,38944,56949312,38944,85423968,38944,86847700.8,38944,79729036.8,38944,35593320,38944,87274820.64,38944,84000235.2,38944,66349984,38944,81152769.6,38944,86990074.08,38944,88983300,38944,88271433.6,38944,42711984,38944,106779960,38944,51254380.8,38944,90086692.92,38944,89695166.4,38944,39152652,38944,88627366.8,38944,90051099.6,38944,72610372.8,38944,53389980,38944,82576502.4,38944,64067976
38945,71201400,38945,49840980,38945,38448756,38945,78321540,38945,87577722,38945,67641330,38945,46992924,38945,63369246,38945,56961120,38945,85441680,38945,86865708,38945,79745568,38945,35600700,38945,87292916.4,38945,84017652,38945,66362288,38945,81169596,38945,87008110.8,38945,89001750,38945,88289736,38945,42720840,38945,106802100,38945,51265008,38945,90105371.7,38945,89713764,38945,39160770,38945,88645743,38945,90069771,38945,72625428,38945,53401050,38945,82593624,38945,64081260
38946.25,71219072,38946.25,49853350.4,38946.25,38458298.88,38946.25,78340979.2,38946.25,87599458.56,38946.25,67658118.4,38946.25,47004587.52,38946.25,63384974.08,38946.25,56975257.6,38946.25,85462886.4,38946.25,86887267.84,38946.25,79765360.64,38946.25,35609536,38946.25,87314582.27,38946.25,84038504.96,38946.25,66377108,38946.25,81189742.08,38946.25,87029705.98,38946.25,89023840,38946.25,88311649.28,38946.25,42731443.2,38946.25,106828608,38946.25,51277731.84,38946.25,90127735.62,38946.25,89736030.72,38946.25,39170489.6,38946.25,88667744.64,38946.25,90092126.08,38946.25,72643453.44,38946.25,53414304,38946.25,82614123.52,38946.25,64097164.8
38947.8125,71241160,38947.8125,49868812,38947.8125,38470226.4,38947.8125,78365276,38947.8125,87626626.8,38947.8125,67679102,38947.8125,47019165.6,38947.8125,63404632.4,38947.8125,56992928,38947.8125,85489392,38947.8125,86914215.2,38947.8125,79790099.2,38947.8125,35620580,38947.8125,87341662.16,38947.8125,84064568.8,38947.8125,66395560,38947.8125,81214922.4,38947.8125,87056697.52,38947.8125,89051450,38947.8125,88339038.4,38947.8125,42744696,38947.8125,106861740,38947.8125,51293635.2,38947.8125,90155687.98,38947.8125,89763861.6,38947.8125,39182638,38947.8125,88695244.2,38947.8125,90120067.4,38947.8125,72665983.2,38947.8125,53430870,38947.8125,82639745.6,38947.8125,64117044
38949.76563,71268776,38949.76563,49888143.2,38949.76563,38485139.04,38949.76563,78395653.6,38949.76563,87660594.48,38949.76563,67705337.2,38949.76563,47037392.16,38949.76563,63429210.64,38949.76563,57015020.8,38949.76563,85522531.2,38949.76563,86947906.72,38949.76563,79821029.12,38949.76563,35634388,38949.76563,87375519.38,38949.76563,84097155.68,38949.76563,66418484,38949.76563,81246404.64,38949.76563,87090444.27,38949.76563,89085970,38949.76563,88373282.24,38949.76563,42761265.6,38949.76563,106903164,38949.76563,51313518.72,38949.76563,90190636.03,38949.76563,89798657.76,38949.76563,39197826.8,38949.76563,88729626.12,38949.76563,90155001.64,38949.76563,72694151.52,38949.76563,53451582,38949.76563,82671780.16,38949.76563,64141898.4
38952.20703,71303296,38952.20703,49912307.2,38952.20703,38503779.84,38952.20703,78433625.6,38952.20703,87703054.08,38952.20703,67738131.2,38952.20703,47060175.36,38952.20703,63459933.44,38952.20703,57042636.8,38952.20703,85563955.2,38952.20703,86990021.12,38952.20703,79859691.52,38952.20703,35651648,38952.20703,87417840.9,38952.20703,84137889.28,38952.20703,66446908,38952.20703,81285757.44,38952.20703,87132627.71,38952.20703,89129120,38952.20703,88416087.04,38952.20703,42781977.6,38952.20703,106954944,38952.20703,51338373.12,38952.20703,90234321.09,38952.20703,89842152.96,38952.20703,39216812.8,38952.20703,88772603.52,38952.20703,90198669.44,38952.20703,72729361.92,38952.20703,53477472,38952.20703,82711823.36,38952.20703,64172966.4
38955.25879,71346440,38955.25879,49942508,38955.25879,38527077.6,38955.25879,78481084,38955.25879,87756121.2,38955.25879,67779118,38955.25879,47088650.4,38955.25879,63498331.6,38955.25879,57077152,38955.25879,85615728,38955.25879,87042656.8,38955.25879,79908012.8,38955.25879,35673220,38955.25879,87470735.44,38955.25879,84188799.2,38955.25879,66482068,38955.25879,81334941.6,38955.25879,87185349.68,38955.25879,89183050,38955.25879,88469585.6,38955.25879,42807864,38955.25879,107019660,38955.25879,51369436.8,38955.25879,90288919.82,38955.25879,89896514.4,38955.25879,39240542,38955.25879,88826317.8,38955.25879,90253246.6,38955.25879,72773368.8,38955.25879,53509830,38955.25879,82761870.4,38955.25879,64211796
38958.12939,71387024,38958.12939,49970916.8,38958.12939,38548992.96,38958.12939,78525726.4,38958.12939,87806039.52,38958.12939,67817672.8,38958.12939,47115435.84,38958.12939,63534451.36,38958.12939,57109619.2,38958.12939,85664428.8,38958.12939,87092169.28,38958.12939,79953466.88,38958.12939,35693512,38958.12939,87520491.42,38958.12939,84236688.32,38958.12939,66514812,38958.12939,81381207.36,38958.12939,87234943.33,38958.12939,89233780,38958.12939,88519909.76,38958.12939,42832214.4,38958.12939,107080536,38958.12939,51398657.28,38958.12939,90340278.87,38958.12939,89947650.24,38958.12939,39262863.2,38958.12939,88876844.88,38958.12939,90304585.36,38958.12939,72814764.48,38958.12939,53540268,38958.12939,82808947.84,38958.12939,64248321.6
38961,71427616,38961,49999331.2,38961,38570912.64,38961,78570377.6,38961,87855967.68,38961,67856235.2,38961,47142226.56,38961,63570578.24,38961,57142092.8,38961,85713139.2,38961,87141691.52,38961,79998929.92,38961,35713808,38961,87570257.22,38961,84284586.88,38961,66547232,38961,81427482.24,38961,87284546.75,38961,89284520,38961,88570243.84,38961,42856569.6,38961,107141424,38961,51427883.52,38961,90391648.05,38961,89998796.16,38961,39285188.8,38961,88927381.92,38961,90355934.24,38961,72856168.32,38961,53570712,38961,82856034.56,38961,64284854.4
38964.58838,71478272,38964.58838,50034790.4,38964.58838,38598266.88,38964.58838,78626099.2,38964.58838,87918274.56,38964.58838,67904358.4,38964.58838,47175659.52,38964.58838,63615662.08,38964.58838,57182617.6,38964.58838,85773926.4,38964.58838,87203491.84,38964.58838,80055664.64,38964.58838,35739136,38964.58838,87632361.47,38964.58838,84344360.96,38964.58838,66586236,38964.58838,81485230.08,38964.58838,87346448.38,38964.58838,89347840,38964.58838,88633057.28,38964.58838,42886963.2,38964.58838,107217408,38964.58838,51464355.84,38964.58838,90455753.22,38964.58838,90062622.72,38964.58838,39313049.6,38964.58838,88990448.64,38964.58838,90420014.08,38964.58838,72907837.44,38964.58838,53608704,38964.58838,82914795.52,38964.58838,64330444.8
38968.35596,71531472,38968.35596,50072030.4,38968.35596,38626994.88,38968.35596,78684619.2,38968.35596,87983710.56,38968.35596,67954898.4,38968.35596,47210771.52,38968.35596,63663010.08,38968.35596,57225177.6,38968.35596,85837766.4,38968.35596,87268395.84,38968.35596,80115248.64,38968.35596,35765736,38968.35596,87697584.67,38968.35596,84407136.96,38968.35596,66626720,38968.35596,81545878.08,38968.35596,87411458.78,38968.35596,89414340,38968.35596,88699025.28,38968.35596,42918883.2,38968.35596,107297208,38968.35596,51502659.84,38968.35596,90523077.82,38968.35596,90129654.72,38968.35596,39342309.6,38968.35596,89056682.64,38968.35596,90487312.08,38968.35596,72962101.44,38968.35596,53648604,38968.35596,82976507.52,38968.35596,64378324.8
38971.17798,71571312,38971.17798,50099918.4,38971.17798,38648508.48,38971.17798,78728443.2,38971.17798,88032713.76,38971.17798,67992746.4,38971.17798,47237065.92,38971.17798,63698467.68,38971.17798,57257049.6,38971.17798,85885574.4,38971.17798,87317000.64,38971.17798,80159869.44,38971.17798,35785656,38971.17798,87746428.51,38971.17798,84454148.16,38971.17798,66656772,38971.17798,81591295.68,38971.17798,87460143.26,38971.17798,89464140,38971.17798,88748426.88,38971.17798,42942787.2,38971.17798,107356968,38971.17798,51531344.64,38971.17798,90573495.34,38971.17798,90179853.12,38971.17798,39364221.6,38971.17798,89106283.44,38971.17798,90537709.68,38971.17798,73002738.24,38971.17798,53678484,38971.17798,83022721.92,38971.17798,64414180.8
38974,71611160,38974,50127812,38974,38670026.4,38974,78772276,38974,88081726.8,38974,68030602,38974,47263365.6,38974,63733932.4,38974,57288928,38974,85933392,38974,87365615.2,38974,80204499.2,38974,35805580,38974,87795282.16,38974,84501168.8,38974,66686544,38974,81636722.4,38974,87508837.52,38974,89513950,38974,88797838.4,38974,42966696,38974,107416740,38974,51560035.2,38974,90623922.98,38974,90230061.6,38974,39386138,38974,89155894.2,38974,90588117.4,38974,73043383.2,38974,53708370,38974,83068945.6,38974,64450044
